news_id,num_nouns,num_propernouns,num_personalnouns,num_ppssessivenouns,num_whpronoun,num_determinants,num_whdeterminants,num_cnum,num_adverb,num_interjections,num_verb,num_adj,num_vbd,num_vbg,num_vbn,num_vbp,num_vbz
988,71.0,80.0,8.0,2.0,1.0,70.0,6.0,7.0,21.0,0.0,12.0,38.0,26.0,22.0,30.0,21.0,15.0
989,42.0,18.0,5.0,2.0,1.0,23.0,3.0,6.0,9.0,0.0,20.0,15.0,1.0,8.0,11.0,13.0,7.0
990,99.0,100.0,10.0,9.0,3.0,48.0,4.0,13.0,16.0,0.0,24.0,49.0,18.0,14.0,19.0,19.0,19.0
991,78.0,48.0,8.0,4.0,0.0,46.0,6.0,12.0,14.0,0.0,15.0,37.0,17.0,11.0,17.0,10.0,13.0
992,114.0,77.0,9.0,12.0,3.0,52.0,6.0,6.0,31.0,0.0,23.0,44.0,15.0,19.0,11.0,15.0,18.0
993,38.0,53.0,1.0,1.0,0.0,35.0,1.0,21.0,21.0,0.0,10.0,14.0,13.0,18.0,7.0,9.0,4.0
994,153.0,94.0,36.0,22.0,4.0,60.0,4.0,9.0,37.0,0.0,68.0,69.0,13.0,33.0,29.0,39.0,30.0
995,40.0,22.0,14.0,5.0,1.0,31.0,1.0,3.0,12.0,0.0,13.0,30.0,8.0,11.0,8.0,7.0,1.0
996,135.0,53.0,19.0,12.0,1.0,83.0,2.0,7.0,33.0,0.0,54.0,45.0,6.0,25.0,9.0,24.0,11.0
997,20.0,8.0,8.0,2.0,0.0,7.0,1.0,1.0,3.0,0.0,9.0,11.0,1.0,3.0,1.0,10.0,2.0
998,66.0,53.0,10.0,8.0,0.0,29.0,3.0,7.0,15.0,0.0,19.0,25.0,16.0,8.0,12.0,17.0,10.0
999,61.0,89.0,3.0,9.0,0.0,22.0,5.0,9.0,16.0,0.0,11.0,33.0,11.0,15.0,8.0,6.0,15.0
1000,72.0,73.0,2.0,8.0,0.0,43.0,5.0,13.0,16.0,0.0,21.0,50.0,19.0,30.0,12.0,15.0,5.0
1001,168.0,95.0,100.0,24.0,8.0,93.0,4.0,13.0,54.0,0.0,57.0,64.0,61.0,32.0,14.0,52.0,17.0
1002,385.0,267.0,65.0,26.0,13.0,225.0,16.0,23.0,105.0,0.0,114.0,241.0,60.0,63.0,61.0,86.0,63.0
1003,150.0,160.0,26.0,10.0,3.0,69.0,7.0,20.0,28.0,0.0,45.0,75.0,20.0,25.0,23.0,43.0,28.0
1004,112.0,95.0,23.0,15.0,4.0,47.0,4.0,11.0,19.0,0.0,26.0,61.0,31.0,27.0,17.0,30.0,10.0
1005,149.0,63.0,54.0,35.0,5.0,89.0,9.0,9.0,66.0,0.0,56.0,84.0,59.0,25.0,39.0,33.0,27.0
1006,28.0,19.0,4.0,2.0,0.0,12.0,0.0,2.0,6.0,0.0,4.0,9.0,13.0,3.0,5.0,0.0,2.0
1007,77.0,60.0,13.0,5.0,2.0,46.0,2.0,19.0,14.0,0.0,21.0,29.0,26.0,11.0,12.0,11.0,8.0
1008,115.0,140.0,11.0,5.0,2.0,82.0,4.0,12.0,18.0,0.0,30.0,54.0,35.0,13.0,21.0,8.0,20.0
1009,74.0,80.0,6.0,2.0,0.0,39.0,1.0,13.0,21.0,0.0,17.0,47.0,8.0,7.0,8.0,14.0,8.0
1010,96.0,77.0,13.0,4.0,2.0,62.0,1.0,7.0,19.0,0.0,39.0,37.0,18.0,13.0,8.0,15.0,7.0
1011,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1012,357.0,454.0,51.0,21.0,10.0,208.0,4.0,42.0,55.0,0.0,88.0,133.0,75.0,47.0,32.0,41.0,58.0
1013,116.0,121.0,18.0,6.0,4.0,62.0,3.0,11.0,18.0,0.0,29.0,60.0,27.0,21.0,14.0,19.0,27.0
1014,103.0,42.0,15.0,6.0,2.0,58.0,8.0,3.0,18.0,0.0,30.0,64.0,7.0,19.0,12.0,26.0,20.0
1015,123.0,102.0,19.0,19.0,4.0,63.0,3.0,6.0,33.0,0.0,31.0,62.0,43.0,15.0,24.0,24.0,14.0
1016,93.0,53.0,29.0,16.0,2.0,57.0,6.0,4.0,27.0,0.0,25.0,63.0,30.0,13.0,21.0,24.0,9.0
1017,408.0,207.0,97.0,42.0,16.0,205.0,13.0,29.0,85.0,0.0,72.0,207.0,132.0,61.0,43.0,38.0,56.0
1018,101.0,109.0,19.0,13.0,5.0,57.0,3.0,3.0,24.0,0.0,38.0,39.0,17.0,21.0,13.0,21.0,15.0
1019,56.0,63.0,3.0,3.0,1.0,32.0,2.0,22.0,10.0,0.0,28.0,20.0,3.0,7.0,5.0,9.0,4.0
1020,229.0,149.0,34.0,24.0,11.0,104.0,10.0,16.0,51.0,0.0,56.0,116.0,52.0,34.0,24.0,34.0,27.0
1021,138.0,61.0,27.0,5.0,1.0,81.0,8.0,11.0,30.0,0.0,31.0,62.0,20.0,10.0,21.0,26.0,23.0
1022,119.0,98.0,18.0,8.0,2.0,77.0,1.0,8.0,29.0,0.0,40.0,51.0,35.0,17.0,16.0,12.0,14.0
1023,118.0,169.0,5.0,7.0,2.0,80.0,5.0,14.0,17.0,0.0,25.0,61.0,18.0,17.0,19.0,27.0,29.0
1024,32.0,16.0,0.0,6.0,1.0,16.0,1.0,5.0,8.0,0.0,7.0,14.0,4.0,9.0,7.0,7.0,2.0
1025,106.0,102.0,15.0,6.0,6.0,59.0,6.0,14.0,32.0,0.0,31.0,69.0,20.0,28.0,24.0,22.0,25.0
1026,187.0,56.0,30.0,43.0,1.0,79.0,4.0,19.0,23.0,0.0,41.0,68.0,37.0,37.0,29.0,14.0,18.0
1027,265.0,106.0,24.0,27.0,10.0,91.0,7.0,17.0,42.0,0.0,50.0,131.0,46.0,61.0,45.0,62.0,24.0
1028,112.0,73.0,13.0,6.0,0.0,51.0,1.0,10.0,22.0,0.0,21.0,56.0,31.0,14.0,11.0,14.0,16.0
1029,89.0,231.0,6.0,7.0,2.0,48.0,5.0,15.0,22.0,0.0,22.0,65.0,24.0,17.0,10.0,13.0,18.0
1030,77.0,49.0,21.0,12.0,5.0,32.0,3.0,13.0,19.0,0.0,11.0,35.0,33.0,7.0,13.0,17.0,13.0
1031,50.0,44.0,8.0,4.0,0.0,25.0,1.0,7.0,10.0,0.0,6.0,26.0,11.0,11.0,16.0,8.0,12.0
1032,52.0,63.0,2.0,6.0,0.0,31.0,0.0,11.0,9.0,0.0,3.0,39.0,14.0,14.0,19.0,7.0,4.0
1033,93.0,48.0,13.0,2.0,8.0,60.0,4.0,17.0,26.0,0.0,19.0,68.0,18.0,15.0,11.0,23.0,17.0
1034,88.0,66.0,1.0,7.0,2.0,55.0,0.0,26.0,21.0,0.0,11.0,36.0,12.0,10.0,21.0,5.0,17.0
1035,60.0,86.0,1.0,8.0,0.0,45.0,0.0,13.0,10.0,0.0,8.0,41.0,13.0,5.0,17.0,3.0,8.0
1036,63.0,32.0,26.0,6.0,2.0,44.0,3.0,6.0,20.0,0.0,33.0,35.0,14.0,10.0,16.0,16.0,15.0
1037,104.0,95.0,5.0,5.0,5.0,59.0,4.0,14.0,17.0,0.0,27.0,53.0,22.0,20.0,22.0,15.0,17.0
1038,97.0,27.0,9.0,2.0,1.0,37.0,4.0,0.0,11.0,0.0,21.0,47.0,9.0,18.0,8.0,14.0,7.0
1039,153.0,132.0,13.0,6.0,1.0,83.0,10.0,22.0,28.0,0.0,29.0,72.0,19.0,11.0,32.0,28.0,31.0
1040,82.0,72.0,1.0,9.0,0.0,43.0,4.0,14.0,16.0,0.0,22.0,49.0,27.0,5.0,10.0,4.0,13.0
1041,57.0,44.0,6.0,1.0,0.0,44.0,4.0,18.0,5.0,0.0,3.0,28.0,28.0,5.0,2.0,3.0,12.0
1042,320.0,230.0,37.0,14.0,4.0,177.0,11.0,32.0,90.0,0.0,85.0,157.0,59.0,44.0,47.0,58.0,48.0
1043,51.0,60.0,6.0,4.0,2.0,40.0,0.0,11.0,10.0,0.0,12.0,30.0,18.0,9.0,8.0,4.0,10.0
1044,273.0,181.0,46.0,11.0,10.0,143.0,10.0,17.0,61.0,0.0,97.0,145.0,39.0,51.0,29.0,39.0,46.0
1045,109.0,56.0,14.0,3.0,3.0,56.0,4.0,4.0,23.0,0.0,21.0,45.0,10.0,18.0,9.0,22.0,14.0
1046,127.0,66.0,18.0,5.0,2.0,51.0,7.0,16.0,19.0,0.0,32.0,57.0,23.0,17.0,15.0,12.0,24.0
1047,341.0,203.0,13.0,5.0,5.0,206.0,17.0,56.0,53.0,0.0,87.0,150.0,43.0,34.0,60.0,45.0,49.0
1048,325.0,290.0,52.0,27.0,3.0,85.0,2.0,45.0,42.0,0.0,93.0,87.0,5.0,44.0,19.0,21.0,31.0
1049,94.0,59.0,8.0,1.0,1.0,52.0,1.0,35.0,21.0,0.0,15.0,60.0,24.0,6.0,10.0,9.0,16.0
1050,223.0,158.0,23.0,4.0,3.0,139.0,8.0,47.0,39.0,0.0,39.0,91.0,19.0,35.0,27.0,44.0,45.0
1051,74.0,63.0,1.0,6.0,2.0,37.0,0.0,2.0,18.0,0.0,21.0,45.0,8.0,17.0,10.0,9.0,14.0
1052,156.0,116.0,23.0,23.0,11.0,86.0,4.0,16.0,36.0,0.0,29.0,69.0,41.0,24.0,37.0,27.0,19.0
1053,79.0,31.0,9.0,2.0,1.0,50.0,6.0,4.0,28.0,0.0,21.0,54.0,4.0,11.0,19.0,26.0,20.0
1054,45.0,126.0,5.0,5.0,1.0,38.0,0.0,15.0,3.0,0.0,15.0,31.0,13.0,14.0,4.0,7.0,3.0
1055,172.0,108.0,21.0,7.0,7.0,81.0,3.0,16.0,34.0,0.0,42.0,94.0,42.0,39.0,10.0,18.0,20.0
1056,57.0,39.0,4.0,3.0,0.0,36.0,1.0,24.0,15.0,0.0,10.0,35.0,18.0,11.0,9.0,12.0,6.0
1057,42.0,53.0,16.0,7.0,0.0,29.0,1.0,4.0,13.0,0.0,17.0,10.0,15.0,10.0,5.0,6.0,9.0
1058,51.0,68.0,5.0,0.0,0.0,33.0,0.0,6.0,9.0,0.0,15.0,32.0,4.0,4.0,5.0,7.0,6.0
1059,280.0,222.0,67.0,43.0,11.0,131.0,7.0,23.0,57.0,0.0,54.0,99.0,87.0,48.0,70.0,31.0,49.0
1060,159.0,124.0,22.0,10.0,4.0,91.0,2.0,11.0,39.0,0.0,35.0,74.0,21.0,24.0,31.0,18.0,38.0
1061,19.0,8.0,0.0,0.0,0.0,12.0,0.0,12.0,2.0,0.0,1.0,7.0,4.0,2.0,2.0,3.0,2.0
1062,56.0,56.0,3.0,0.0,3.0,26.0,0.0,13.0,7.0,0.0,6.0,15.0,15.0,8.0,8.0,3.0,5.0
1063,13.0,31.0,3.0,0.0,3.0,17.0,2.0,4.0,6.0,0.0,0.0,13.0,9.0,3.0,5.0,6.0,3.0
1064,113.0,51.0,28.0,18.0,4.0,62.0,2.0,9.0,28.0,0.0,27.0,52.0,28.0,19.0,14.0,15.0,22.0
1065,106.0,56.0,26.0,4.0,6.0,71.0,5.0,5.0,19.0,0.0,37.0,44.0,21.0,19.0,16.0,25.0,21.0
1066,63.0,38.0,17.0,9.0,4.0,37.0,0.0,1.0,13.0,0.0,31.0,33.0,10.0,12.0,5.0,8.0,12.0
1067,98.0,57.0,20.0,12.0,1.0,72.0,1.0,3.0,19.0,0.0,15.0,38.0,37.0,15.0,31.0,2.0,18.0
1068,38.0,44.0,3.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,12.0,16.0,9.0,5.0,0.0,3.0,10.0
1069,83.0,77.0,13.0,3.0,2.0,65.0,2.0,4.0,17.0,0.0,14.0,37.0,34.0,8.0,8.0,10.0,6.0
1070,141.0,59.0,29.0,26.0,4.0,68.0,2.0,15.0,39.0,0.0,45.0,62.0,5.0,23.0,12.0,27.0,26.0
1071,307.0,186.0,46.0,24.0,21.0,156.0,7.0,21.0,45.0,0.0,92.0,146.0,42.0,70.0,42.0,82.0,42.0
1072,131.0,116.0,9.0,3.0,5.0,71.0,4.0,12.0,21.0,0.0,27.0,51.0,18.0,23.0,16.0,19.0,19.0
1073,266.0,91.0,36.0,20.0,11.0,108.0,5.0,27.0,60.0,0.0,99.0,128.0,21.0,49.0,42.0,47.0,36.0
1074,57.0,25.0,12.0,2.0,2.0,36.0,3.0,2.0,6.0,0.0,16.0,22.0,15.0,9.0,10.0,7.0,13.0
1075,121.0,81.0,5.0,4.0,1.0,74.0,2.0,21.0,34.0,0.0,23.0,75.0,22.0,11.0,19.0,20.0,15.0
1076,512.0,181.0,111.0,31.0,21.0,267.0,17.0,35.0,127.0,0.0,122.0,255.0,125.0,117.0,74.0,77.0,69.0
1077,83.0,40.0,6.0,2.0,0.0,50.0,8.0,23.0,5.0,0.0,9.0,38.0,22.0,4.0,10.0,6.0,14.0
1078,102.0,96.0,22.0,5.0,6.0,57.0,5.0,5.0,31.0,0.0,40.0,50.0,26.0,25.0,9.0,18.0,18.0
1079,114.0,37.0,29.0,5.0,8.0,54.0,2.0,1.0,22.0,0.0,38.0,65.0,24.0,24.0,9.0,20.0,14.0
1080,94.0,66.0,4.0,1.0,1.0,44.0,3.0,19.0,10.0,0.0,18.0,50.0,15.0,18.0,26.0,14.0,11.0
1081,59.0,54.0,4.0,5.0,3.0,38.0,4.0,8.0,6.0,0.0,13.0,31.0,13.0,8.0,12.0,2.0,10.0
1082,201.0,154.0,19.0,11.0,9.0,130.0,7.0,34.0,31.0,0.0,94.0,91.0,32.0,24.0,28.0,32.0,18.0
1083,367.0,325.0,66.0,28.0,15.0,210.0,15.0,45.0,87.0,0.0,105.0,177.0,89.0,63.0,63.0,65.0,77.0
1084,121.0,127.0,11.0,4.0,4.0,99.0,3.0,9.0,31.0,0.0,50.0,63.0,33.0,15.0,20.0,18.0,15.0
1085,89.0,45.0,6.0,2.0,0.0,41.0,6.0,6.0,23.0,0.0,22.0,38.0,10.0,18.0,10.0,25.0,14.0
1086,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1087,182.0,136.0,24.0,6.0,7.0,132.0,6.0,42.0,64.0,0.0,39.0,97.0,43.0,14.0,33.0,40.0,29.0
1088,198.0,146.0,17.0,5.0,1.0,123.0,7.0,41.0,35.0,0.0,23.0,109.0,47.0,28.0,27.0,38.0,25.0
1089,136.0,121.0,24.0,19.0,1.0,70.0,6.0,18.0,36.0,0.0,43.0,59.0,38.0,16.0,25.0,24.0,16.0
1090,165.0,48.0,60.0,22.0,8.0,95.0,7.0,5.0,45.0,0.0,65.0,91.0,25.0,27.0,20.0,40.0,21.0
1091,160.0,42.0,23.0,14.0,4.0,84.0,15.0,8.0,31.0,0.0,49.0,95.0,1.0,29.0,31.0,36.0,20.0
1092,102.0,42.0,36.0,8.0,3.0,42.0,0.0,5.0,31.0,0.0,19.0,42.0,25.0,14.0,12.0,17.0,15.0
1093,100.0,59.0,12.0,2.0,2.0,61.0,5.0,3.0,17.0,0.0,25.0,46.0,17.0,20.0,10.0,21.0,8.0
1094,36.0,25.0,2.0,2.0,0.0,26.0,0.0,7.0,5.0,0.0,4.0,17.0,9.0,4.0,7.0,1.0,2.0
1095,29.0,23.0,3.0,0.0,0.0,17.0,2.0,2.0,5.0,0.0,8.0,14.0,6.0,5.0,4.0,5.0,3.0
1096,300.0,244.0,21.0,22.0,4.0,124.0,11.0,14.0,32.0,0.0,83.0,175.0,27.0,75.0,48.0,54.0,36.0
1097,110.0,57.0,4.0,4.0,3.0,60.0,3.0,24.0,17.0,0.0,8.0,44.0,26.0,12.0,9.0,6.0,10.0
1098,102.0,68.0,14.0,1.0,3.0,59.0,3.0,18.0,8.0,0.0,19.0,44.0,18.0,5.0,11.0,13.0,16.0
1099,134.0,121.0,14.0,4.0,2.0,64.0,8.0,2.0,19.0,0.0,21.0,52.0,21.0,24.0,17.0,19.0,26.0
1100,52.0,65.0,2.0,8.0,0.0,31.0,2.0,12.0,5.0,0.0,25.0,24.0,4.0,14.0,15.0,17.0,6.0
1101,119.0,59.0,21.0,10.0,1.0,56.0,4.0,8.0,24.0,0.0,33.0,64.0,13.0,13.0,16.0,23.0,19.0
1102,79.0,77.0,9.0,2.0,2.0,47.0,2.0,8.0,9.0,0.0,24.0,42.0,15.0,8.0,9.0,8.0,11.0
1103,77.0,44.0,1.0,4.0,0.0,30.0,3.0,17.0,8.0,0.0,10.0,28.0,29.0,10.0,6.0,3.0,6.0
1104,35.0,73.0,5.0,2.0,1.0,32.0,3.0,7.0,8.0,0.0,4.0,20.0,20.0,4.0,9.0,5.0,6.0
1105,188.0,79.0,75.0,30.0,4.0,72.0,3.0,7.0,56.0,0.0,73.0,109.0,18.0,35.0,11.0,50.0,31.0
1106,309.0,105.0,113.0,17.0,18.0,179.0,13.0,31.0,124.0,0.0,108.0,142.0,30.0,55.0,34.0,87.0,71.0
1107,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1108,169.0,49.0,34.0,23.0,1.0,73.0,1.0,24.0,21.0,0.0,37.0,76.0,8.0,15.0,14.0,27.0,14.0
1109,184.0,65.0,29.0,31.0,9.0,66.0,5.0,25.0,34.0,0.0,84.0,76.0,3.0,35.0,29.0,50.0,17.0
1110,742.0,517.0,133.0,69.0,6.0,187.0,1.0,106.0,87.0,0.0,245.0,240.0,18.0,101.0,39.0,50.0,68.0
1111,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1112,228.0,107.0,29.0,9.0,7.0,103.0,7.0,41.0,46.0,0.0,42.0,82.0,31.0,26.0,18.0,30.0,33.0
1113,41.0,31.0,1.0,1.0,0.0,21.0,2.0,0.0,5.0,0.0,6.0,24.0,4.0,15.0,4.0,10.0,6.0
1114,74.0,48.0,5.0,3.0,0.0,45.0,1.0,24.0,6.0,0.0,9.0,54.0,32.0,9.0,9.0,3.0,6.0
1115,76.0,52.0,6.0,1.0,0.0,53.0,2.0,27.0,9.0,0.0,7.0,25.0,25.0,6.0,10.0,6.0,5.0
1116,68.0,60.0,15.0,10.0,2.0,42.0,3.0,15.0,9.0,0.0,13.0,30.0,19.0,10.0,9.0,8.0,16.0
1117,263.0,335.0,41.0,10.0,11.0,169.0,9.0,17.0,68.0,0.0,56.0,137.0,32.0,51.0,47.0,63.0,41.0
1118,58.0,53.0,9.0,2.0,1.0,33.0,3.0,5.0,12.0,0.0,22.0,58.0,2.0,22.0,7.0,8.0,5.0
1119,66.0,48.0,0.0,5.0,0.0,45.0,3.0,17.0,16.0,0.0,12.0,40.0,24.0,11.0,9.0,8.0,5.0
1120,148.0,91.0,10.0,5.0,5.0,80.0,2.0,7.0,22.0,0.0,47.0,72.0,4.0,30.0,34.0,23.0,19.0
1121,354.0,67.0,34.0,28.0,9.0,113.0,9.0,3.0,63.0,0.0,64.0,141.0,21.0,37.0,56.0,49.0,38.0
1122,230.0,134.0,24.0,15.0,3.0,149.0,2.0,22.0,65.0,0.0,42.0,94.0,23.0,40.0,20.0,26.0,49.0
1123,141.0,343.0,64.0,13.0,5.0,80.0,3.0,22.0,41.0,0.0,51.0,79.0,11.0,17.0,29.0,45.0,32.0
1124,72.0,54.0,6.0,3.0,3.0,33.0,0.0,15.0,13.0,0.0,14.0,41.0,17.0,11.0,12.0,9.0,9.0
1125,181.0,46.0,32.0,27.0,8.0,59.0,3.0,11.0,29.0,0.0,66.0,64.0,2.0,28.0,25.0,35.0,23.0
1126,679.0,552.0,90.0,58.0,12.0,374.0,23.0,98.0,129.0,0.0,163.0,322.0,146.0,82.0,97.0,77.0,112.0
1127,327.0,210.0,35.0,8.0,10.0,182.0,25.0,28.0,76.0,0.0,83.0,169.0,79.0,55.0,46.0,49.0,41.0
1128,37.0,12.0,6.0,3.0,0.0,19.0,0.0,2.0,9.0,0.0,21.0,24.0,4.0,5.0,2.0,6.0,2.0
1129,72.0,175.0,5.0,4.0,1.0,29.0,0.0,6.0,9.0,0.0,9.0,39.0,4.0,3.0,8.0,12.0,1.0
1130,143.0,86.0,10.0,21.0,3.0,81.0,7.0,8.0,39.0,0.0,47.0,81.0,16.0,25.0,17.0,13.0,26.0
1131,43.0,43.0,3.0,2.0,2.0,27.0,1.0,10.0,13.0,0.0,12.0,29.0,9.0,7.0,6.0,7.0,10.0
1132,56.0,51.0,12.0,4.0,3.0,48.0,1.0,5.0,8.0,0.0,13.0,19.0,17.0,4.0,13.0,6.0,11.0
1133,46.0,24.0,2.0,2.0,1.0,48.0,3.0,1.0,17.0,0.0,22.0,26.0,2.0,10.0,15.0,7.0,8.0
1134,60.0,92.0,5.0,5.0,1.0,44.0,2.0,23.0,18.0,0.0,7.0,39.0,15.0,12.0,19.0,9.0,10.0
1135,104.0,38.0,11.0,7.0,2.0,56.0,2.0,12.0,37.0,0.0,36.0,66.0,22.0,17.0,28.0,13.0,13.0
1136,152.0,139.0,22.0,7.0,14.0,118.0,7.0,14.0,35.0,0.0,31.0,79.0,23.0,22.0,28.0,17.0,34.0
1137,159.0,91.0,27.0,12.0,7.0,112.0,11.0,7.0,28.0,0.0,54.0,118.0,10.0,33.0,27.0,44.0,27.0
1138,216.0,105.0,54.0,15.0,6.0,114.0,6.0,25.0,62.0,0.0,37.0,103.0,29.0,25.0,32.0,26.0,57.0
1139,209.0,160.0,37.0,10.0,8.0,124.0,6.0,25.0,51.0,0.0,49.0,85.0,57.0,34.0,38.0,21.0,32.0
1140,390.0,140.0,32.0,11.0,2.0,238.0,13.0,30.0,61.0,0.0,51.0,178.0,30.0,51.0,42.0,42.0,50.0
1141,185.0,60.0,21.0,15.0,7.0,110.0,4.0,19.0,46.0,0.0,47.0,109.0,39.0,28.0,29.0,19.0,17.0
1142,145.0,91.0,51.0,18.0,4.0,84.0,5.0,11.0,44.0,0.0,54.0,91.0,31.0,9.0,18.0,30.0,33.0
1143,303.0,98.0,119.0,45.0,33.0,142.0,17.0,19.0,60.0,0.0,97.0,185.0,110.0,27.0,45.0,77.0,18.0
1144,75.0,74.0,0.0,5.0,2.0,42.0,3.0,19.0,12.0,0.0,6.0,52.0,17.0,17.0,16.0,6.0,9.0
1145,2016.0,3178.0,393.0,372.0,84.0,1087.0,32.0,386.0,270.0,0.0,281.0,749.0,959.0,174.0,233.0,124.0,150.0
1146,7.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
1147,87.0,99.0,20.0,2.0,2.0,62.0,2.0,6.0,24.0,0.0,26.0,35.0,40.0,18.0,30.0,7.0,17.0
1148,338.0,422.0,22.0,20.0,7.0,214.0,12.0,80.0,52.0,0.0,81.0,174.0,72.0,63.0,84.0,39.0,50.0
1149,57.0,30.0,3.0,2.0,1.0,30.0,1.0,5.0,13.0,0.0,21.0,33.0,8.0,6.0,10.0,4.0,7.0
1150,55.0,36.0,5.0,5.0,2.0,29.0,1.0,2.0,12.0,0.0,22.0,28.0,8.0,6.0,10.0,10.0,8.0
1151,126.0,96.0,28.0,16.0,0.0,55.0,4.0,14.0,30.0,0.0,36.0,75.0,33.0,19.0,18.0,13.0,16.0
1152,54.0,40.0,0.0,0.0,2.0,32.0,4.0,6.0,14.0,0.0,20.0,34.0,3.0,5.0,22.0,9.0,18.0
1153,95.0,96.0,6.0,6.0,3.0,63.0,2.0,17.0,18.0,0.0,21.0,48.0,26.0,6.0,13.0,3.0,15.0
1154,34.0,26.0,1.0,0.0,0.0,16.0,0.0,3.0,14.0,0.0,7.0,15.0,2.0,3.0,6.0,1.0,4.0
1155,27.0,12.0,3.0,1.0,1.0,13.0,4.0,1.0,3.0,0.0,8.0,20.0,5.0,4.0,5.0,11.0,3.0
1156,65.0,26.0,5.0,1.0,3.0,52.0,2.0,10.0,18.0,0.0,20.0,40.0,14.0,7.0,15.0,13.0,11.0
1157,43.0,40.0,4.0,5.0,0.0,23.0,1.0,9.0,10.0,0.0,14.0,23.0,13.0,7.0,4.0,11.0,3.0
1158,84.0,52.0,4.0,2.0,5.0,49.0,7.0,6.0,19.0,0.0,21.0,46.0,14.0,12.0,16.0,25.0,5.0
1159,87.0,59.0,16.0,7.0,4.0,55.0,4.0,10.0,18.0,0.0,13.0,38.0,25.0,10.0,14.0,8.0,12.0
1160,67.0,38.0,3.0,2.0,3.0,32.0,3.0,2.0,8.0,0.0,10.0,25.0,10.0,24.0,9.0,18.0,10.0
1161,214.0,193.0,32.0,22.0,10.0,132.0,9.0,17.0,28.0,0.0,46.0,97.0,50.0,24.0,18.0,26.0,43.0
1162,20.0,15.0,3.0,4.0,0.0,12.0,1.0,3.0,2.0,0.0,4.0,4.0,3.0,6.0,4.0,6.0,3.0
1163,61.0,53.0,6.0,7.0,1.0,17.0,0.0,3.0,4.0,0.0,14.0,16.0,1.0,10.0,7.0,17.0,6.0
1164,171.0,108.0,21.0,7.0,7.0,80.0,3.0,16.0,34.0,0.0,42.0,94.0,41.0,39.0,11.0,20.0,20.0
1165,98.0,119.0,9.0,4.0,1.0,67.0,0.0,10.0,20.0,0.0,28.0,31.0,16.0,27.0,20.0,17.0,12.0
1166,227.0,37.0,75.0,43.0,9.0,134.0,8.0,13.0,47.0,0.0,57.0,100.0,86.0,28.0,18.0,18.0,7.0
1167,139.0,119.0,22.0,15.0,4.0,84.0,2.0,14.0,38.0,0.0,38.0,63.0,27.0,18.0,22.0,23.0,31.0
1168,288.0,206.0,28.0,16.0,11.0,158.0,9.0,43.0,40.0,0.0,41.0,111.0,48.0,34.0,54.0,25.0,65.0
1169,885.0,371.0,169.0,113.0,14.0,398.0,19.0,73.0,170.0,0.0,159.0,424.0,312.0,77.0,92.0,101.0,60.0
1170,79.0,86.0,11.0,4.0,2.0,65.0,6.0,3.0,12.0,0.0,14.0,39.0,23.0,12.0,25.0,11.0,20.0
1171,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
1172,219.0,136.0,16.0,20.0,2.0,88.0,9.0,17.0,29.0,0.0,43.0,105.0,25.0,40.0,44.0,55.0,24.0
1173,44.0,18.0,6.0,5.0,0.0,16.0,1.0,0.0,8.0,0.0,15.0,15.0,11.0,4.0,6.0,6.0,3.0
1174,358.0,370.0,26.0,18.0,8.0,181.0,5.0,61.0,62.0,0.0,83.0,158.0,46.0,59.0,46.0,57.0,56.0
1175,48.0,21.0,1.0,5.0,3.0,31.0,2.0,4.0,9.0,0.0,5.0,22.0,3.0,15.0,11.0,9.0,8.0
1176,253.0,180.0,67.0,30.0,2.0,149.0,5.0,27.0,54.0,0.0,70.0,99.0,113.0,30.0,39.0,21.0,39.0
1177,111.0,86.0,9.0,10.0,4.0,81.0,3.0,16.0,11.0,0.0,18.0,46.0,27.0,21.0,20.0,16.0,23.0
1178,482.0,309.0,56.0,35.0,10.0,299.0,9.0,71.0,83.0,0.0,105.0,243.0,110.0,68.0,55.0,63.0,57.0
1179,509.0,296.0,123.0,47.0,17.0,285.0,19.0,54.0,133.0,0.0,98.0,215.0,210.0,77.0,31.0,51.0,31.0
1180,178.0,76.0,22.0,17.0,5.0,87.0,11.0,23.0,37.0,0.0,45.0,96.0,17.0,46.0,23.0,52.0,21.0
1181,68.0,48.0,4.0,8.0,0.0,43.0,17.0,11.0,13.0,0.0,17.0,32.0,15.0,5.0,6.0,20.0,3.0
1182,221.0,61.0,30.0,22.0,8.0,87.0,3.0,29.0,62.0,0.0,59.0,116.0,13.0,36.0,21.0,36.0,20.0
